Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,xxxxxxxxxxxxxxxx,Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,
7/11/1991,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.9,16,49,101250,9999,9999,404,9999,843,139,9999,9999,9999,9999,241,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/11/1991,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.5,17.1,56,101282,9999,9999,393,9999,845,105,9999,9999,9999,9999,247,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/11/1991,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.8,17.9,66,101282,9999,9999,390,9999,789,89,9999,9999,9999,9999,247,0.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/11/1991,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.6,17.5,69,101315,9999,9999,383,9999,629,83,9999,9999,9999,9999,247,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/11/1991,24:00:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.4,17.4,74,101344,9999,9999,376,9999,323,58,9999,9999,9999,9999,247,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,1:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.3,17.3,78,101368,9999,9999,371,9999,32,13,9999,9999,9999,9999,247,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.5,17.2,81,101352,9999,9999,366,9999,-3,-1,9999,9999,9999,9999,247,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,3:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.6,16.5,82,101342,9999,9999,362,9999,-1,-1,9999,9999,9999,9999,179,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,4:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.6,16.3,86,101348,9999,9999,356,9999,0,-1,9999,9999,9999,9999,157,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.5,16.5,88,101316,9999,9999,356,9999,0,-1,9999,9999,9999,9999,157,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,6:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18,16.4,91,101305,9999,9999,350,9999,0,-1,9999,9999,9999,9999,157,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,7:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18,16.5,91,101296,9999,9999,380,9999,0,-1,9999,9999,9999,9999,157,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.4,16.9,91,101306,9999,9999,383,9999,1,-1,9999,9999,9999,9999,157,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.2,18.4,85,101272,9999,9999,400,9999,1,-1,9999,9999,9999,9999,157,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.4,18.2,73,101252,9999,9999,411,9999,1,1,9999,9999,9999,9999,163,0.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.1,16.6,60,101248,9999,9999,419,9999,2,28,9999,9999,9999,9999,172,2.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,17.5,59,101234,9999,9999,426,9999,668,50,9999,9999,9999,9999,210,1.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.6,18.4,61,101201,9999,9999,430,9999,770,75,9999,9999,9999,9999,166,2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.6,19,63,101182,9999,9999,443,9999,813,102,9999,9999,9999,9999,162,2.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,19.6,76,101236,9999,9999,431,9999,863,108,9999,9999,9999,9999,182,4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,20.9,99,101210,9999,9999,414,9999,904,101,9999,9999,9999,9999,211,1.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23,21.4,91,101151,9999,9999,425,9999,924,99,9999,9999,9999,9999,220,1.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24,21.5,86,101152,9999,9999,431,9999,928,98,9999,9999,9999,9999,187,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.5,21.2,81,101171,9999,9999,434,9999,917,98,9999,9999,9999,9999,173,1.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.1,21.9,87,101176,9999,9999,432,9999,843,139,9999,9999,9999,9999,122,1.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.9,21.8,94,101205,9999,9999,425,9999,845,105,9999,9999,9999,9999,101,1.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.9,21.2,96,101244,9999,9999,419,9999,789,89,9999,9999,9999,9999,153,3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21,20.5,97,101276,9999,9999,412,9999,629,83,9999,9999,9999,9999,162,2.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/12/1991,24:00:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21,20.5,97,101289,9999,9999,401,9999,323,58,9999,9999,9999,9999,166,1.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,1:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21,20.4,96,101307,9999,9999,393,9999,-3,7,9999,9999,9999,9999,171,0.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,20.4,96,101341,9999,9999,393,9999,-1,0,9999,9999,9999,9999,165,0.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,3:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.2,20.6,96,101314,9999,9999,388,9999,-1,0,9999,9999,9999,9999,139,1.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,4:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,20.5,96,101305,9999,9999,387,9999,0,0,9999,9999,9999,9999,135,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,20.6,97,101321,9999,9999,383,9999,0,0,9999,9999,9999,9999,135,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,6:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21,20.6,98,101359,9999,9999,383,9999,0,0,9999,9999,9999,9999,135,0.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,7:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21,20.8,99,101366,9999,9999,383,9999,0,0,9999,9999,9999,9999,135,0.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.2,21.1,99,101383,9999,9999,384,9999,0,0,9999,9999,9999,9999,135,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.8,21.4,97,101395,9999,9999,387,9999,0,0,9999,9999,9999,9999,135,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.4,21.4,94,101403,9999,9999,391,9999,0,0,9999,9999,9999,9999,137,0.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.9,21.5,92,101388,9999,9999,394,9999,5,35,9999,9999,9999,9999,168,0.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.3,21.8,91,101371,9999,9999,392,9999,1,81,9999,9999,9999,9999,172,0.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.6,21.9,90,101384,9999,9999,384,9999,3,170,9999,9999,9999,9999,189,1.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.7,21.8,89,101372,9999,9999,398,9999,8,239,9999,9999,9999,9999,204,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24,22,89,101361,9999,9999,386,9999,2,200,9999,9999,9999,9999,201,1.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.3,22,87,101307,9999,9999,392,9999,33,446,9999,9999,9999,9999,225,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,22.2,88,101264,9999,9999,389,9999,16,440,9999,9999,9999,9999,202,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,22.2,87,101266,9999,9999,393,9999,4,321,9999,9999,9999,9999,157,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,22.4,88,101235,9999,9999,403,9999,15,367,9999,9999,9999,9999,157,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.5,22.5,89,101227,9999,9999,403,9999,0,257,9999,9999,9999,9999,157,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24,22.6,92,101262,9999,9999,401,9999,1,201,9999,9999,9999,9999,153,0.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.2,22.5,96,101301,9999,9999,393,9999,1,116,9999,9999,9999,9999,43,1.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.4,22.4,100,101309,9999,9999,392,9999,1,76,9999,9999,9999,9999,4,0.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/13/1991,24:00:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.9,21.9,100,101325,9999,9999,393,9999,0,33,9999,9999,9999,9999,22,0.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,1:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.6,21.6,100,101317,9999,9999,391,9999,0,2,9999,9999,9999,9999,20,0.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.4,21.4,100,101336,9999,9999,396,9999,-1,0,9999,9999,9999,9999,4,1.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,3:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,21.1,100,101342,9999,9999,403,9999,0,0,9999,9999,9999,9999,0,1.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,4:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.8,20.8,100,101341,9999,9999,412,9999,0,0,9999,9999,9999,9999,0,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.5,20.5,100,101360,9999,9999,398,9999,0,0,9999,9999,9999,9999,0,1.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,6:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.2,20.2,100,101406,9999,9999,397,9999,0,0,9999,9999,9999,9999,0,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,7:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20,20,100,101473,9999,9999,376,9999,0,0,9999,9999,9999,9999,0,0.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.9,19.9,100,101520,9999,9999,363,9999,0,0,9999,9999,9999,9999,0,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.4,20.4,100,101554,9999,9999,370,9999,0,0,9999,9999,9999,9999,0,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.9,20.9,100,101593,9999,9999,370,9999,0,0,9999,9999,9999,9999,0,0.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.4,21.3,99,101637,9999,9999,376,9999,0,20,9999,9999,9999,9999,33,1.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.4,21.7,96,101660,9999,9999,378,9999,2,67,9999,9999,9999,9999,67,1.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.2,22.2,89,101664,9999,9999,391,9999,2,145,9999,9999,9999,9999,77,1.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.5,22.3,83,101658,9999,9999,394,9999,21,264,9999,9999,9999,9999,24,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.4,22.2,78,101642,9999,9999,403,9999,1,129,9999,9999,9999,9999,158,0.9,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.3,22.4,75,101613,9999,9999,404,9999,5,352,9999,9999,9999,9999,188,0.7,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.3,22.6,76,101621,9999,9999,408,9999,247,431,9999,9999,9999,9999,48,1.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,28.1,22.8,73,101649,9999,9999,409,9999,322,369,9999,9999,9999,9999,42,1.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,28.2,22.4,71,101661,9999,9999,413,9999,170,303,9999,9999,9999,9999,26,1.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.5,22.5,74,101660,9999,9999,406,9999,478,311,9999,9999,9999,9999,53,1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.9,22.6,77,101689,9999,9999,406,9999,111,235,9999,9999,9999,9999,45,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26,22.9,83,101745,9999,9999,398,9999,376,203,9999,9999,9999,9999,45,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.3,22.7,91,101794,9999,9999,389,9999,318,132,9999,9999,9999,9999,45,0.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/14/1991,24:00:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.8,22.3,91,101860,9999,9999,381,9999,229,74,9999,9999,9999,9999,45,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,1:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23,21.8,93,101916,9999,9999,376,9999,-2,12,9999,9999,9999,9999,45,0.5,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.7,21.7,94,101904,9999,9999,374,9999,-2,0,9999,9999,9999,9999,45,0.3,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,3:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.4,21,97,101869,9999,9999,367,9999,1,0,9999,9999,9999,9999,45,0.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,4:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.5,20.5,100,101840,9999,9999,355,9999,0,0,9999,9999,9999,9999,45,0.4,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.5,19.5,100,101893,9999,9999,349,9999,0,0,9999,9999,9999,9999,45,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,6:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19,19,100,101941,9999,9999,346,9999,0,0,9999,9999,9999,9999,45,0.2,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,7:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.8,18.8,100,101976,9999,9999,345,9999,1,0,9999,9999,9999,9999,45,0.6,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,19.4,100,101999,9999,9999,349,9999,1,0,9999,9999,9999,9999,45,0.1,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
7/15/1991,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22,21.6,98,102003,9999,9999,363,9999,1,0,9999,9999,9999,9999,45,0,99,99,9999,9999,9,'999999999,999,0.999,999,99,999,0,99,,,,,,,,,,,,,,,,,,
